Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-10-31 00:00:00.000000 UTC,108322.87,110042.16,108275.28,109769.71,1700.77186,2025-10-31 23:59:59.999000 UTC,185640383.9198842,360148,979.29387,106864837.4840158,0
2025-11-01 00:00:00.000000 UTC,109608.01,109877,109394.81,109732.33,382.42752,2025-11-01 23:59:59.999000 UTC,41910177.97,120504,151.75296,16632414.35,0
2025-11-02 00:00:00.000000 UTC,110098.1,110127.26,109895.27,110008.49,376.66144,2025-11-02 23:59:59.999000 UTC,41437658.55,104623,179.47771,19745433.52,0
2025-11-03 00:00:00.000000 UTC,110540.69,110750,109484,109807.89,723.95165,2025-11-03 23:59:59.999000 UTC,79683449.73,239688,318.94076,35091524.82,0
2025-11-04 00:00:00.000000 UTC,106583.05,106808.51,105852.37,106590.18,1421.11788,2025-11-04 23:59:59.999000 UTC,151179215.1716718,415418,645.13186,68628242.48,0
2025-11-05 00:00:00.000000 UTC,101497.23,101752.96,99867.01,99887.41,1998.37627,2025-11-05 23:59:59.999000 UTC,201273877.1806563,446212,900.33821,90737917.76,0
2025-11-06 00:00:00.000000 UTC,103885.16,103897.86,103029.2,103073.39,1546.75954,2025-11-06 23:59:59.999000 UTC,160064611.0386748,258596,678.06277,70190842.51,0
2025-11-07 00:00:00.000000 UTC,101346.04,101894.83,100749.94,101792.38,1305.82934,2025-11-07 23:59:59.999000 UTC,132346728.9738085,399695,662.74451,67191189.25,0
2025-11-08 00:00:00.000000 UTC,103339.09,103406.22,102539.49,102987.19,1056.24357,2025-11-08 23:59:59.999000 UTC,108796326.1302012,261099,461.85758,47563481.92,0
2025-11-09 00:00:00.000000 UTC,102312.95,102337.89,101620.23,101937.71,770.69136,2025-11-09 23:59:59.999000 UTC,78572076.23,203459,280.76619,28619415.2,0
2025-11-10 00:00:00.000000 UTC,104722.95,106670.11,104265.02,106291.42,3314.54976,2025-11-10 23:59:59.999000 UTC,350745906.7270853,522985,2036.56979,215534206.5087118,0
2025-11-11 00:00:00.000000 UTC,106011.13,106900,105500,106899.99,931.1983,2025-11-11 23:59:59.999000 UTC,98766412.59,294503,515.15403,54675866.17,0
2025-11-12 00:00:00.000000 UTC,103059,103340.59,102687.72,103250.73,833.68268,2025-11-12 23:59:59.999000 UTC,85897936.86,302628,474.63809,48908090.97,0
2025-11-13 00:00:00.000000 UTC,101654.37,102604,101467.15,102200.28,1033.70732,2025-11-13 23:59:59.999000 UTC,105511425.1904881,272628,667.95734,68221042.51,0
2025-11-14 00:00:00.000000 UTC,99692.03,99778,98700,98834.01,2766.97648,2025-11-14 23:59:59.999000 UTC,274195342.6787424,691504,1067.98364,105877168.7379927,0
2025-11-15 00:00:00.000000 UTC,94594,95414,94558.49,95127,1246.21901,2025-11-15 23:59:59.999000 UTC,118463615.6357076,394178,659.27367,62676959.31,0
2025-11-16 00:00:00.000000 UTC,95596.23,95704.81,95040.71,95373.46,473.429,2025-11-16 23:59:59.999000 UTC,45139480.43,235580,203.64394,19415475.87,0
2025-11-17 00:00:00.000000 UTC,94261.45,95487.8,93767.27,95018.68,2063.57291,2025-11-17 23:59:59.999000 UTC,195427737.3967083,526254,1078.40913,102155115.7999635,0
2025-11-18 00:00:00.000000 UTC,92215.14,92357.51,91200,92093.99,2411.57934,2025-11-18 23:59:59.999000 UTC,221752420.8,615897,1196.16025,110021083.6721842,0
2025-11-19 00:00:00.000000 UTC,92960.83,92980.22,91929.86,91965.44,1321.20284,2025-11-19 23:59:59.999000 UTC,121960240.7671115,324584,520.59862,48065964.44,0
2025-11-20 00:00:00.000000 UTC,91554.96,92335,91185.26,92213.11,1326.29218,2025-11-20 23:59:59.999000 UTC,121930792.1466003,295557,707.34421,65055957.1,0
2025-11-21 00:00:00.000000 UTC,86637.22,87498.94,86592,87166.96,1063.84212,2025-11-21 23:59:59.999000 UTC,92761104.2,443071,508.27244,44310962.65,0
2025-11-22 00:00:00.000000 UTC,85129.42,85620,84571.13,84681.63,1151.88026,2025-11-22 23:59:59.999000 UTC,97943475.47,364445,513.36652,43682189.19,0
2025-11-23 00:00:00.000000 UTC,84739.75,85609.75,84667.57,85455.47,1238.39537,2025-11-23 23:59:59.999000 UTC,105483330.2481127,307733,679.88243,57906205.2,0
2025-11-24 00:00:00.000000 UTC,86830,87211.33,85946.65,86650.89,1672.2035,2025-11-24 23:59:59.999000 UTC,144725858.9845962,483358,766.51108,66350763.46,0
2025-11-25 00:00:00.000000 UTC,88300.01,88300.01,87864.63,88154.99,934.31162,2025-11-25 23:59:59.999000 UTC,82287742.99,247270,449.85838,39623681.9,0
2025-11-26 00:00:00.000000 UTC,87369.97,87770,87338.05,87534.38,585.06542,2025-11-26 23:59:59.999000 UTC,51224628.44,222267,303.26441,26553200.39,0
2025-11-27 00:00:00.000000 UTC,90484.01,90931,90089.91,90653.52,1263.17063,2025-11-27 23:59:59.999000 UTC,114243899.9190415,247793,728.2265,65861948.22,0
2025-11-28 00:00:00.000000 UTC,91333.94,91417.99,90876.92,90884.82,522.90153,2025-11-28 23:59:59.999000 UTC,47676193.21,158419,184.01266,16779433.49,0
2025-11-29 00:00:00.000000 UTC,90890.71,91043.99,90768.13,91042.63,233.52953,2025-11-29 23:59:59.999000 UTC,21226277.93,101715,102.56317,9323200.204,0
2025-11-30 00:00:00.000000 UTC,90802.44,91055.5,90765.12,90929.44,268.7211,2025-11-30 23:59:59.999000 UTC,24433612.38,93493,178.24624,16207997.19,0
2025-12-01 00:00:00.000000 UTC,90360.01,90417,86941.4,87305.65,5720.84016,2025-12-01 23:59:59.999000 UTC,504897200.8846144,967244,2512.74793,221531027.95873928,0
2025-12-02 00:00:00.000000 UTC,86286.01,87350,86184.39,86707.08,1763.1135,2025-12-02 23:59:59.999000 UTC,152826570.6037416,401394,825.14525,71558387.78,0
2025-12-03 00:00:00.000000 UTC,91277.88,91890,90990.23,91768.39,1715.08516,2025-12-03 23:59:59.999000 UTC,156779907.3727611,313252,974.53345,89146480.25,0
2025-12-04 00:00:00.000000 UTC,93429.95,93750.73,92669.82,93397.1,1591.34643,2025-12-04 23:59:59.999000 UTC,148257093.5910317,413549,587.4213,54747545.08,0
2025-12-05 00:00:00.000000 UTC,92078.06,92500,92058.82,92449.92,383.08496,2025-12-05 23:59:59.999000 UTC,35361146.59,198293,168.2842,15532423.65,0
2025-12-06 00:00:00.000000 UTC,89330.04,89466.34,89030.67,89382,331.31777,2025-12-06 23:59:59.999000 UTC,29572708.67,125516,142.57678,12729136.8,0
2025-12-07 00:00:00.000000 UTC,89236.8,89588.23,89176.52,89459.22,312.5877,2025-12-07 23:59:59.999000 UTC,27949983.77,152807,198.72772,17768906.13,0
2025-12-08 00:00:00.000000 UTC,90395.32,90783.88,89860,90762.3,665.87544,2025-12-08 23:59:59.999000 UTC,60183435.77,309380,368.06156,33284870.79,0
2025-12-09 00:00:00.000000 UTC,90634.35,90846.26,90233.04,90544.55,486.25364,2025-12-09 23:59:59.999000 UTC,44023832.49,203443,252.47534,22854725.5,0
2025-12-10 00:00:00.000000 UTC,92678.81,92786.35,92061,92375.89,781.68104,2025-12-10 23:59:59.999000 UTC,72200238.21,238039,373.30315,34489955.38,0
2025-12-11 00:00:00.000000 UTC,92015.38,92080.32,90700,90850,1263.45754,2025-12-11 23:59:59.999000 UTC,115439315.7,403976,515.69287,47128437.08,0
2025-12-12 00:00:00.000000 UTC,92513.38,92651.93,91448.31,92016.99,1055.83174,2025-12-12 23:59:59.999000 UTC,97169467.53,320454,466.33793,42896567.78,0
2025-12-13 00:00:00.000000 UTC,90268.43,90444.28,90207.2,90323,211.75622,2025-12-13 23:59:59.999000 UTC,19130115.64,62667,80.56145,7278372.369,0
2025-12-14 00:00:00.000000 UTC,90240,90472.4,90117.05,90415.9,342.89951,2025-12-14 23:59:59.999000 UTC,30969636,107322,185.62876,16766687.43,0
2025-12-15 00:00:00.000000 UTC,88172.16,88757.38,88074.37,88752.91,916.93354,2025-12-15 23:59:59.999000 UTC,81094175.3,368499,482.14412,42655368.72,0
2025-12-16 00:00:00.000000 UTC,86432.08,86535.22,85718.1,85987.82,718.55064,2025-12-16 23:59:59.999000 UTC,61905862.89,271024,322.1554,27770383.26,0
2025-12-17 00:00:00.000000 UTC,87863.43,87863.43,87426.06,87744.28,424.75405,2025-12-17 23:59:59.999000 UTC,37201928.45,147866,165.02026,14453812.47,0
2025-12-18 00:00:00.000000 UTC,86243.23,86313.71,85863.93,85921.72,394.08859,2025-12-18 23:59:59.999000 UTC,33944406.84,182318,165.53899,14260150.93,0
2025-12-19 00:00:00.000000 UTC,85516.41,85604.88,85295.2,85367.99,429.73431,2025-12-19 23:59:59.999000 UTC,36718042.4,216440,190.64792,16291366.89,0
2025-12-20 00:00:00.000000 UTC,88136.95,88188,87961.6,88114.17,302.46754,2025-12-20 23:59:59.999000 UTC,26644097.06,97972,167.85138,14785542.42,0
2025-12-21 00:00:00.000000 UTC,88360.91,88433.64,88289.45,88293.72,165.2218,2025-12-21 23:59:59.999000 UTC,14598473.24,37555,83.69608,7395181.921,0
2025-12-22 00:00:00.000000 UTC,88658.87,89627.24,88516,89066.97,1502.18225,2025-12-22 23:59:59.999000 UTC,133774638.0637657,440909,841.88214,74976309.65,0
2025-12-23 00:00:00.000000 UTC,88620.79,88940,88504.78,88587.53,376.32388,2025-12-23 23:59:59.999000 UTC,33387304.44,152888,200.34801,17775291.35,0
2025-12-24 00:00:00.000000 UTC,87486,87839.66,87264,87686.45,531.70542,2025-12-24 23:59:59.999000 UTC,46553349.2,166688,308.91401,27048850.19,0
2025-12-25 00:00:00.000000 UTC,87669.44,87749,87508.52,87665,209.18888,2025-12-25 23:59:59.999000 UTC,18331668,97539,94.60837,8290183.004,0
2025-12-26 00:00:00.000000 UTC,87225.27,87361.54,86891.7,87332.71,670.60804,2025-12-26 23:59:59.999000 UTC,58434060.33,213947,347.36223,30268440.83,0
2025-12-27 00:00:00.000000 UTC,87369.56,87414.26,87253.05,87343.24,245.29502,2025-12-27 23:59:59.999000 UTC,21427696.97,57448,99.93924,8730089.596,0
2025-12-28 00:00:00.000000 UTC,87877,87961.37,87705.97,87805.51,299.0195,2025-12-28 23:59:59.999000 UTC,26268358.64,98347,140.73545,12364538.78,0
2025-12-29 00:00:00.000000 UTC,87952.71,88444.19,87813.17,88014.12,740.45293,2025-12-29 23:59:59.999000 UTC,65259438.81,281770,398.61032,35134168.47,0
2025-12-30 00:00:00.000000 UTC,87237.13,87359.4,87105.09,87273.23,318.02196,2025-12-30 23:59:59.999000 UTC,27741084.52,119367,145.26861,12672620.2,0
2025-12-31 00:00:00.000000 UTC,88485.5,88661.11,88172.15,88637.12,421.99548,2025-12-31 23:59:59.999000 UTC,37303232.29,133655,247.53334,21884189.21,0
